gene	IgL.C13	IgL.C15	IgL.C16	IgL.C20	IgL.C25	IgL.C26	IgL.C27	IgL.C28	IgL.C29	IgL.C32	IgL.C35	IgL.C37	IgL.C40	IgL.C41	IgL.C42	IgL.C43	IgL.C44	IgL.C46	IgL.C47	IgL.C48	IgL.C49	IgL.C50	IgL.C51	IgL.C52	IgL.CC	average	median
IGLV3-12:IGLJ3	0	0.00017166170437184217	0	0	8.178179635351327e-05	0.00035909651317285707	0.00023602564287484473	8.84044760168479e-05	0.0003606065402006175	0	0.00036371767964285637	3.0115734768716173e-05	2.7530285608359654e-05	0	0.00014227837475412516	0.000500937009097787	0.00037916209390159906	0.0004993095966071605	0	0.00048323936636843244	0	0.0002108123301789563	0.0004926658477465465	0	0.0006509879020408283	0.00020313331574823562	0.00014227837475412516
IGLV8-61:IGLJ7	0	0.0013732936349747373	0	0	0	0.00028727721053828565	0	0	0	0	0	0	0	0	0	0	0.0007583241878031981	0.0004438307525396982	0.00023582649982378524	0.00024330933131837154	0.00018395672520237798	0.0002108123301789563	0.00019706633909861857	0	0	0.00015734788045912115	0.0
IGLV2-11:IGLJ7	0	0.00017166170437184217	0.0004061683432393279	0	0.0007360361671816193	0.00014363860526914283	0.00023602564287484473	0.0003536179040673916	0	0	0.00036371767964285637	0	0	0.00018978112964054402	0	0	0	0	0	0.0007299279939551147	0	0.0004216246603579126	9.853316954930928e-05	0	0	0.0001540293200059962	0.0
IGLV5-37:IGLJ1	0	0	0	0	0	0	0.00023602564287484473	0	0	0	0.0002424784530952376	0.0003613888172245942	0.0004955451409504739	0.00018978112964054402	0.0008536702485247512	0.00023120169650667089	0.00037916209390159906	0	0.00023582649982378524	0.00024330933131837154	0	0	0.00019706633909861857	0	0	0.00014661821571837965	0.0
IGLV3-19:IGLJ7	0	0	0	0	0	0	0.00023602564287484473	0	0	0	0	0	0.00016518171365015796	0.00037956225928108804	0.0002134175621311878	0	0.00037916209390159906	0.0008876615050793964	0.00023582649982378524	0.00024330933131837154	0	0.0002108123301789563	0.00019706633909861857	0.0004692895607840787	0	0.00014469259352488338	0.0
IGLV2-5:IGLJ2	0	5.7220568123947386e-05	0.0003046262574294959	0	0.00019627631124843182	0	0.00011801282143742236	0	0.00018030327010030875	0.00017659177867163737	6.06196132738094e-05	0	0.00012388628523761846	9.489056482027201e-05	0.0002845567495082503	0.0002890021206333386	9.479052347539977e-05	0	0	6.0827332829592885e-05	9.197836260118899e-05	0.0005270308254473908	0.00014779975432396391	0.0002933059754900492	0.000399892568396509	0.00014006446732194508	9.4890564820272009e-05
IGLV3-10:IGLJ7	0	0	0	0	0.0008832434006179433	0	0	0	0	0.00035318355734327475	0.0002424784530952376	0.0003613888172245942	0	0.00018978112964054402	0	0.00023120169650667089	0	0	0.0004716529996475705	0	6.131890840079266e-05	0.0002108123301789563	0	0	0.00022319585212828404	0.00012913028579135473	0.0
IGLV5-52:IGLJ2	0	0.00017166170437184217	0.00020308417161966395	0	0.00014720723343632388	0.00038303628071771417	0.00011801282143742236	0.0003536179040673916	0	0	0.0002424784530952376	0.0001806944086122971	0.00016518171365015796	9.489056482027201e-05	0	0.00011560084825333544	0.00018958104695079953	0	0	0.00024330933131837154	0	0.0002108123301789563	9.853316954930928e-05	0.00011732239019601967	5.579896303207101e-05	0.00012363293341228742	0.00011732239019601967
IGLV2-14:IGLJ6	0	0.0005149851131155265	0.0004061683432393279	0	0	0	5.900641071871118e-05	0.0003536179040673916	0.0003606065402006175	0	0	0.00031621521507151985	0.0003303634273003159	0	0	0.00023120169650667089	0	0	0	0.0004866186626367431	0	0	0	0	0	0.00012235133251427299	0.0
IGLV6-57:IGLJ6	0	0.0006866468174873687	0	0	0	0	0	0	0	0	0	0	0.0003303634273003159	0.00018978112964054402	0.0002134175621311878	0	0.00037916209390159906	0.0004438307525396982	0.00011791324991189262	0	0.00018395672520237798	0.0003162184952684345	0	0	0	0.00011445161013533675	0.0
IGLV3-27:IGLJ7	0	0	0.0004061683432393279	0	0	0	0	0	0.0003606065402006175	0.00035318355734327475	0	0	0	0	0	0	0.0007583241878031981	0	0.00023582649982378524	0.00024330933131837154	0	0	0.00039413267819723714	0	0	0.00011006204551703249	0.0
IGLV5-39:IGLJ2	0	0	0.00020308417161966395	0.00019551743689674725	0	0	0.00011801282143742236	0	0	0.00026488766800745605	0.0002424784530952376	9.034720430614854e-05	0	9.489056482027201e-05	5.335439053279695e-05	0	0.00012638736463386634	0	7.860883327459507e-05	0.00044606710741701443	0.00015329727100198164	0.00012297385927105783	0.00026275511879815804	0.0001955373169933661	0	0.00010592798328423136	9.0347204306148545e-05
IGLV3-16:IGLJ6	0	0	0	0	0	0	0	0	0.000721213080401235	0	0.0002424784530952376	0.0001806944086122971	0	0	0	0	0.00037916209390159906	0.0004438307525396982	0	0.00024330933131837154	0.00018395672520237798	0	0.00019706633909861857	0	0	0.00010366844736677741	0.0
IGLV5-48:IGLJ3	0	0	0	0	0	0.00028727721053828565	0	0	0.0003606065402006175	0	0	0	0	3.79562259281088e-05	0	0.00023120169650667089	0.00037916209390159906	0	0.00031443533309838027	0.00012165466565918577	0.00018395672520237798	0	0.00019706633909861857	0	0.0003347937781924261	9.7924424333050813e-05	0.0
IGLV1-47:IGLJ6	0.0005945106846781386	0	0.0004061683432393279	0	0.00029441446687264775	0	0	0	0	0	0	0	0	0	0.0002134175621311878	0.00023120169650667089	0	0	0	0	0.00036791345040475596	0	0.00019706633909861857	0	0	9.2187701717253901e-05	0.0
IGLV4-60:IGLJ7	0	0.00011444113624789477	0	0	0	0	0	0	0	0.0007063671146865495	0.0004849569061904752	0	0	0.00018978112964054402	0.0002134175621311878	0	0	0	0	0.00024330933131837154	0.00018395672520237798	0	0	0	0	8.5449196216696023e-05	0.0
IGLV3-10:IGLJ6	0	0	0	0	0	0.00028727721053828565	0	0	0	0.00035318355734327475	0.0002424784530952376	0	0.0003303634273003159	0	0.0002134175621311878	0	0	0	0.00023582649982378524	0	0.00018395672520237798	0.0002108123301789563	0	0	0	8.2292630624536848e-05	0.0
IGLV2-8:IGLJ7	0	0.00034332340874368433	0	0	0	0	0	0.0003536179040673916	0	0	0	0.0005420832258368912	0	0	0.0002134175621311878	0	0	0	0	0.00024330933131837154	0.00018395672520237798	0	0	0	0.00011159792606414202	7.9652243334561867e-05	0.0
IGLV4-3:IGLJ3	0	0	0	0	0	0.00028727721053828565	0	0	0.0003606065402006175	0	0	9.034720430614854e-05	0.0002477725704752369	0.00018978112964054402	0.0003201263431967817	0.00011560084825333544	0	0	0	0	9.197836260118899e-05	0.00010540616508947815	0	0	0	7.2355854972064684e-05	0.0
IGLV2-23:IGLJ6	0.0005945106846781386	0.00017166170437184217	0	0	0	0.0002274277916761428	0	0	0	0.00017659177867163737	0	0.0001806944086122971	0	0.00018978112964054402	0	0	0	0	0	0	0	0	0.00019706633909861857	0	0	6.9509353469968831e-05	0.0
IGLV5-52:IGLJ1	0	0	0	0	0	0	0.00023602564287484473	0	0	0	0	0	0	0	0	0	0.00037916209390159906	0	0	0	0	0	0	0	0.0011159792606414204	6.9246679896714565e-05	0.0
IGLV2-14:IGLJ5	0.0011890213693562773	0	0	0.0003910348737934945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011159792606414202	6.7666166768556551e-05	0.0
IGLV3-22:IGLJ1	0	0	0.0004061683432393279	0	0	0	0	0	0	0	0	0	0	0	0.0002134175621311878	0	0.00037916209390159906	0.0004438307525396982	0	0	0	0.0002108123301789563	0	0	0	6.6135643279630779e-05	0.0
IGLV3-12:IGLJ2	0	0	0	0	8.178179635351327e-05	0	0.00023602564287484473	8.84044760168479e-05	0	0	0	3.0115734768716173e-05	2.7530285608359654e-05	0	0.00014227837475412516	0.00026973531259111603	0	5.547884406746227e-05	0	0.00023993003505006085	0	0	9.853316954930928e-05	0	0.00022319585212828404	5.9720380950505574e-05	0.0
IGLV1-50:IGLJ7	0	0	0	0	0	0	0	0	0	0	0	0.0001806944086122971	0	0	0.0002134175621311878	0	0.00037916209390159906	0	0	0.0004866186626367431	0	0	0.00019706633909861857	0	0	5.8278362655217827e-05	0.0
IGLV4-69:IGLJ6	0	0	0	0	0	0	0	0	0	0	0.0002424784530952376	0.0001806944086122971	0	0	0	0	0.00037916209390159906	0	0	0.00024330933131837154	0	0	0.00039413267819723714	0	0	5.7591078604989703e-05	0.0
IGLV3-21:IGLJ6	0	0	0	0	0	0	0	0	0	0.0005297753360149121	0	0	8.259085682507898e-05	9.489056482027201e-05	0	0	0	0.0004438307525396982	0	0	9.197836260118899e-05	4.2162466035791264e-05	0	0	0	5.1409133553477653e-05	0.0
IGLV2-34:IGLJ3	0	0	0	0.00019551743689674725	7.360361671816194e-05	2.8727721053828565e-05	0	5.893631734456526e-05	0	0	0	4.517360215307427e-05	0.0002587846847185808	9.489056482027201e-05	0	0.00011560084825333544	9.479052347539977e-05	0	0	6.0827332829592885e-05	0	0	3.941326781972372e-05	0	0.00019343640517784617	5.0388092850445126e-05	0.0
IGLV2-NL1:IGLJ3	0	0	0	0.00019551743689674725	7.360361671816194e-05	2.8727721053828565e-05	0	5.893631734456526e-05	0	0	0	4.517360215307427e-05	0.00022574834198854917	9.489056482027201e-05	0	0.00011560084825333544	9.479052347539977e-05	0	0	6.0827332829592885e-05	0	0	3.941326781972372e-05	0	0.00019343640517784617	4.9066639141243857e-05	0.0
IGLV7-43:IGLJ7	0	0	0.0004061683432393279	0	0	0	0.00023602564287484473	0	0	0	0	0	0	0	0	0.00023120169650667089	0	0	0	0	0	0.0002108123301789563	0	0	0.00011159792606414202	4.7832237554557668e-05	0.0
IGLV1-41:IGLJ3	0	0	0	0	0.00014720723343632388	0	0	0	0	0	0	0	8.259085682507898e-05	0	0	0	0	0	0	0	0.00018395672520237798	0	0.00019706633909861857	0.00011732239019601967	0.0002789948151603551	4.0285534396750963e-05	0.0
IGLV1-44:IGLJ6	0	0	0	0	0	0	0	0	0	0.00035318355734327475	0	0	0.0003303634273003159	0.00018978112964054402	0	0	0	0	0	0	0	0	0	0	0	3.4933124571365388e-05	0.0
IGLV1-36:IGLJ7	0	0	0	0	0	0.00014363860526914283	0.00023602564287484473	0	0	0	0.0002424784530952376	0.0001806944086122971	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2113484394060889e-05	0.0
IGLV3-1:IGLJ6	0	0	0	0	0	0	0	0	0	0.00035318355734327475	0	0	0	0	0	0	0	0	0	0	0.00018395672520237798	0	0	0.00023464478039203935	0	3.0871402517507684e-05	0.0
IGLV5-52:IGLJ6	0	0	0	0	0	0	0	0.0003536179040673916	0	0	0	0	0	0	0.0002134175621311878	0	0	0	0	0	0	0	0.00019706633909861857	0	0	3.0564072211887919e-05	0.0
IGLV3-22:IGLJ2	0	0.00017166170437184217	0	0	0.00014720723343632388	0	0	0	0	0.00017659177867163737	0	0	0	0	0	0	0	0	0	0.00012165466565918577	0	0.00010540616508947815	0	0	0	2.8900861889138694e-05	0.0
IGLV3-25:IGLJ5	0	0	0	0	0	0	0	0	0	0	0	0	8.259085682507898e-05	0	0	0	0	0	0	0	0.0004139026317053505	0.0002108123301789563	0	0	0	2.8292232748375429e-05	0.0
IGLV10-54:IGLJ7	0	0	0	0	0	0	0	0	0	0.00035318355734327475	0	0.0001806944086122971	0.00016518171365015796	0	0	0	0	0	0	0	0	0	0	0	0	2.7962387184229191e-05	0.0
IGLV1-44:IGLJ5	0	0	0.0004061683432393279	0	0	0	0	0	0	0	0	0.0001806944086122971	0	0	0	0	0	0	0	0	0	0	0	0	0.00011159792606414202	2.7938427116630678e-05	0.0
IGLV5-45:IGLJ7	0	0	0	0	0	0	0	0	0	0	0.0002424784530952376	0	0	0	0	0	0	0	0	0	0	0.0002108123301789563	0	0.00023464478039203935	0	2.751742254664933e-05	0.0
IGLV2-34:IGLJ1	0	0	0	0	0	0	4.720512857496895e-05	0	0	0.00017659177867163737	0	9.034720430614854e-05	0	0	0	0.00016184118755466963	0	0	0	0	0	0	9.853316954930928e-05	0	0.00010043813345772782	2.6998264084578466e-05	0.0
IGLV2-NL1:IGLJ1	0	0	0	0	0	0	0	0	0	0.00017659177867163737	0	9.034720430614854e-05	0	0	0	0.00016184118755466963	0	0	0	0	0	0	9.853316954930928e-05	0	0.00010043813345772782	2.5110058941579704e-05	0.0
IGLV2-23:IGLJ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018978112964054402	0	0	0	0	0.00023582649982378524	0	0	7.027077672631876e-05	0	0	0.00011159792606414202	2.4299053290191601e-05	0.0
IGLV4-3:IGLJ2	0	0	0	0	0	0	0	0	0	0	0	9.034720430614854e-05	8.259085682507898e-05	0	0.0001067087810655939	0.00011560084825333544	0	0	0	0	9.197836260118899e-05	0.00010540616508947815	0	0	0	2.3705288725632962e-05	0.0
IGLV5-39:IGLJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018395672520237798	0.0002108123301789563	0.00019706633909861857	0	0	2.3673415779198111e-05	0.0
IGLV2-8:IGLJ6	0	0	0	0	0	0	0	0	0	0	0	0	0.00016518171365015796	0	0	0	0	0	0	0	0.00018395672520237798	0	0	0	0.00019529637061224854	2.1777392378591378e-05	0.0
IGLV2-11:IGLJ5	0	0	0	0	0	0.00028727721053828565	0	0	0.00018030327010030875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.579896303207101e-05	2.0935177746826618e-05	0.0
IGLV3-25:IGLJ6	0	0	0	0	0	0.00028727721053828565	0	0	0	0	0	0	0	0	0	0	0	0	0.00023582649982378524	0	0	0	0	0	0	2.0924148414482833e-05	0.0
IGLV2-34:IGLJ2	0	0	0	0	7.360361671816194e-05	2.8727721053828565e-05	0	5.893631734456526e-05	0	0	0	4.517360215307427e-05	0.00011012114243343862	0	0	0	9.479052347539977e-05	0	0	6.0827332829592885e-05	0	0	0	0	3.7199308688047347e-05	2.0375182587844347e-05	0.0
IGLV2-NL1:IGLJ2	0	0	0	0	7.360361671816194e-05	2.8727721053828565e-05	0	5.893631734456526e-05	0	0	0	4.517360215307427e-05	0.00011012114243343862	0	0	0	9.479052347539977e-05	0	0	6.0827332829592885e-05	0	0	0	0	3.7199308688047347e-05	2.0375182587844347e-05	0.0
IGLV3-12:IGLJ1	0	0	0	0	0	0	0	0	0	0	0	0	0.00016518171365015796	0	0	0	0	0	0	0	0	0	0.00019706633909861857	0	0.00011159792606414202	1.895383915251674e-05	0.0
IGLV1-40:IGLJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023120169650667089	0	0	0	0	0	0	0	0.00023464478039203935	0	1.8633859075948409e-05	0.0
IGLV2-8:IGLJ5	0	0	0	0	0	0	0	0	0	0	0	0	5.506057121671931e-05	0	0	0	0	0	0	0	0	0.0002108123301789563	0.00019706633909861857	0	0	1.8517569619771767e-05	0.0
IGLV9-49:IGLJ6	0	0	0	0	0	0	0	0	0	0	0	0	0.00016518171365015796	0.00018978112964054402	0	0	0	0	0	0	0	0	9.853316954930928e-05	0	0	1.8139840513600448e-05	0.0
IGLV5-48:IGLJ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004438307525396982	0	0	0	0	0	0	0	1.7753230101587928e-05	0.0
IGLV3-19:IGLJ6	0	0	0	0	0	0	0	0	0	0	0.0002424784530952376	0	0.00016518171365015796	0	0	0	0	0	0	0	0	0	0	0	0	1.6306406669815823e-05	0.0
IGLV3-1:IGLJ5	0	0	0.0004061683432393279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6246733729573115e-05	0.0
IGLV1-51:IGLJ6	0	0	0	0	0.00029441446687264775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011159792606414202	1.6240495717471588e-05	0.0
IGLV2-18:IGLJ7	0	0.00034332340874368433	0	0	0	5.745544210765713e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6031154034053656e-05	0.0
IGLV1-40:IGLJ5	0	0.00034332340874368433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.579896303207101e-05	1.5964894871030214e-05	0.0
IGLV3-12:IGLJ6	0	0	0	0.0003910348737934945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5641394951739778e-05	0.0
IGLV5-48:IGLJ7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037916209390159906	0	0	0	0	0	0	0	0	1.5166483756063963e-05	0.0
IGLV9-49:IGLJ7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037916209390159906	0	0	0	0	0	0	0	0	1.5166483756063963e-05	0.0
IGLV1-51:IGLJ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023582649982378524	0	0	0	0	0	0.00011159792606414202	1.3896977035517091e-05	0.0
IGLV7-46:IGLJ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002219153762698491	0	0.00012165466565918577	0	0	0	0	0	1.3742801677161394e-05	0.0
IGLV3-19:IGLJ4	0	0.00034332340874368433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3732936349747373e-05	0.0
IGLV2-11:IGLJ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.055155521972858e-05	9.197836260118899e-05	0	0.00019706633909861857	0	0	1.3183850276781445e-05	0.0
IGLV3-19:IGLJ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018958104695079953	0	0	0	0	0	0	0	0.00011159792606414202	1.2047158920597663e-05	0.0
IGLV3-9:IGLJ7	0	0	0	0	0	0.00028727721053828565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1491088421531426e-05	0.0
IGLV3-21:IGLJ5	0	0	0	0	0	0.00014363860526914283	0.00011801282143742236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0466057068262606e-05	0.0
IGLV3-16:IGLJ7	0	0	0	0	0	0	0	0	0.00012020218006687248	0	0	0	0.00013765142804179827	0	0	0	0	0	0	0	0	0	0	0	0	1.0314144324346829e-05	0.0
IGLV5-37:IGLJ7	0	0	0	0	0	0	0.00023602564287484473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4410257149937888e-06	0.0
IGLV1-50:IGLJ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023464478039203935	0	9.3857912156815744e-06	0.0
IGLV1-41:IGLJ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011732239019601967	0.00011159792606414202	9.1568126504064675e-06	0.0
IGLV2-18:IGLJ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002134175621311878	0	0	0	0	0	0	0	0	0	0	8.536702485247511e-06	0.0
IGLV3-31:IGLJ3	0	0	0.00020308417161966395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1233668647865574e-06	0.0
IGLV5-48:IGLJ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.860883327459507e-05	0.00012165466565918577	0	0	0	0	0	8.0105399573512339e-06	0.0
IGLV3-32:IGLJ2	0	0	0	0	0	0	0.00011801282143742236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7205128574968944e-06	0.0
IGLV3-32:IGLJ3	0	0	0	0	0	0	0.00011801282143742236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7205128574968944e-06	0.0
IGLV7-43:IGLJ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011159792606414202	4.4639170425656811e-06	0.0
IGLV10-54:IGLJ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.579896303207101e-05	2.2319585212828406e-06	0.0
IGLV2-18:IGLJ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.579896303207101e-05	2.2319585212828406e-06	0.0
IGLV2-11:IGLJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2844389849769755e-05	0	0	1.3137755939907902e-06	0.0
