gene	IgG.C13	IgG.C15	IgG.C16	IgG.C20	IgG.C25	IgG.C26	IgG.C27	IgG.C28	IgG.C29	IgG.C32	IgG.C35	IgG.C37	IgG.C40	IgG.C41	IgG.C42	IgG.C43	IgG.C44	IgG.C47	IgG.C48	IgG.C49	IgG.C51	IgG.C52	IgG.CC	average	median
IGHV4-38-2:IGHD5/OR15-5a:IGHJ5	0	0	0	0	0	0	0.00018262982380534226	0	0	0	0	3.187854416356127e-05	0	0	0	0	0	0	0	0	0	0	0	9.326450781256676e-06	0.0
IGHV4-34:IGHD7-27:IGHJ2	0	0	0	0.00010325045333402196	0	2.6741948222240144e-05	1.8262982380534226e-05	0	0	0	0	3.187854416356127e-05	0	3.335579290055329e-05	0	0	0	0	0	0	0	0	0	9.2821617826482999e-06	0.0
IGHV3-9:IGHD4-11:IGHJ3	0	0	0	0	0	0	3.043830396755704e-05	6.038162393962363e-05	7.806651110613232e-05	0	0	0	4.3858565482812315e-05	0	0	0	0	0	0	0	0	0	0	9.2497828041793599e-06	0.0
IGHV3-9:IGHD4-4:IGHJ3	0	0	0	0	0	0	3.043830396755704e-05	6.038162393962363e-05	7.806651110613232e-05	0	0	0	4.3858565482812315e-05	0	0	0	0	0	0	0	0	0	0	9.2497828041793599e-06	0.0
IGHV3-43:IGHD6-25:IGHJ4	0	0	0	0	0	0	0	0	0	0	0	0.00021252362775707508	0	0	0	0	0	0	0	0	0	0	0	9.240157728568482e-06	0.0
IGHV4-30-4:IGHD1-20:IGHJ6	0	0	0	0	0	0	4.5657455951335566e-05	0	0	0	0	0	0	0.00016677896450276647	0	0	0	0	0	0	0	0	0	9.236366106700087e-06	0.0
IGHV3/OR16-12:IGHD4-23:IGHJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002117872300771749	0	0	0	0	0	0	0	9.2081404381380396e-06	0.0
IGHV3/OR16-12:IGHD6-6:IGHJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002117872300771749	0	0	0	0	0	0	0	9.2081404381380396e-06	0.0
IGHV3-73:IGHD2-21:IGHJ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002117872300771749	0	0	0	0	0	0	0	9.2081404381380396e-06	0.0
IGHV3/OR16-12:IGHD4-17:IGHJ4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002117872300771749	0	0	0	0	0	0	0	9.2081404381380396e-06	0.0
IGHV3-43D:IGHD6-19:IGHJ4	0	0	0	0	0	0	0	0	0	0	7.979540458265022e-05	0	0.00013157569644843694	0	0	0	0	0	0	0	0	0	0	9.1900478709168339e-06	0.0
IGHV4-61:IGHD2-15:IGHJ2	0	0	0	0	0	0	0	0	0	0	0	0	2.631513928968739e-05	0	0	0	0	0	0	0.0001842285047553975	0	0	0	9.1540714802210824e-06	0.0
IGHV3-73:IGHD3-16:IGHJ6	0	0	0	0	0	0	0	0	0	0	0	0	0.00021052111431749912	0	0	0	0	0	0	0	0	0	0	9.1530919268477887e-06	0.0
IGHV3/OR16-16:IGHD3-9:IGHJ4	0	0	0	0	0	8.913982740746715e-05	0	0.00012076324787924726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1262206646397576e-06	0.0
IGHV3/OR16-15:IGHD3-9:IGHJ4	0	0	0	0	0	8.913982740746715e-05	0	0.00012076324787924726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1262206646397576e-06	0.0
IGHV1-8:IGHD1-26:IGHJ1	0	0	0	0	6.129180132773392e-05	0	6.087660793511408e-05	0	0	0	0	0	8.771713096562463e-05	0	0	0	0	0	0	0	0	0	0	9.1254582708031581e-06	0.0
IGHV7-81:IGHD1-20:IGHJ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020945095051459368	0	0	0	0	0	9.1065630658518995e-06	0.0
IGHV7-81:IGHD1-14:IGHJ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020945095051459368	0	0	0	0	0	9.1065630658518995e-06	0.0
